"user_id","FScore","FBRScore","MScore","FWBRScore","MFWBRScores"
7324129029,2,3,1,1,"1 1"
7339913511,3,1,3,4,"4 3"
7349228943,4,5,4,5,"5 4"
7350652134,3,2,3,4,"4 3"
7357897470,1,1,2,2,"2 2"
7360226328,2,1,3,3,"3 3"
7388043243,2,1,2,3,"3 2"
7395547341,1,1,2,2,"2 2"
7416895206,1,1,1,2,"2 1"
7422976113,3,2,3,3,"3 3"
7426728162,4,4,4,5,"5 4"
7439536881,3,1,2,4,"4 2"
7458555888,1,1,2,2,"2 2"
7463601747,2,1,3,3,"3 3"
7466706891,4,5,4,2,"2 4"
7475246037,4,1,3,5,"5 3"
7482103230,3,1,3,4,"4 3"
7482361992,1,1,2,2,"2 2"
7494006282,4,1,4,5,"5 4"
7494911949,1,1,2,2,"2 2"
7508496954,1,2,2,1,"1 2"
7508885097,3,4,3,2,"2 3"
7511731479,4,5,4,5,"5 4"
7519882482,2,1,2,3,"3 2"
7524540198,4,4,3,4,"4 3"
7539548394,3,2,2,3,"3 2"
7545111777,1,1,1,2,"2 1"
7552486494,1,1,1,2,"2 1"
7556626686,1,1,1,2,"2 1"
7561801926,2,2,2,2,"2 2"
7574222502,1,2,1,1,"1 1"
7590653889,1,1,2,2,"2 2"
7601133750,4,5,2,3,"3 2"
7601521893,1,1,1,2,"2 1"
7605144561,4,2,4,5,"5 4"
7623904806,1,2,1,1,"1 1"
7624810473,3,1,4,5,"5 4"
7625198616,1,1,1,2,"2 1"
7628562522,4,1,4,5,"5 4"
7631797047,1,1,2,2,"2 2"
7636325382,3,4,3,1,"1 3"
7655732532,1,1,1,2,"2 1"
7665436107,1,1,1,2,"2 1"
7670093823,2,1,1,3,"3 1"
7673587110,2,1,3,3,"3 3"
7678632969,1,1,1,2,"2 1"
7683937590,4,1,4,5,"5 4"
7692606117,2,1,3,3,"3 3"
7692864879,2,2,2,2,"2 2"
7712272029,1,1,1,2,"2 1"
7726633320,1,1,2,2,"2 2"
7733490513,2,3,1,1,"1 1"
7735560609,4,1,4,5,"5 4"
7739442039,4,2,4,5,"5 4"
7758849189,4,5,4,5,"5 4"
7762989381,3,1,2,4,"4 2"
7763377524,1,2,2,1,"1 2"
7767129573,4,5,3,2,"2 3"
7773339861,3,3,3,3,"3 3"
7773986766,3,1,4,5,"5 4"
7783690341,4,5,4,5,"5 4"
7784596008,3,1,4,5,"5 4"
7789124343,4,3,3,4,"4 3"
7805038206,4,5,4,4,"4 4"
7835830884,4,3,3,5,"5 3"
7846569507,2,1,2,3,"3 2"
7849545270,3,1,3,4,"4 3"
7853297319,4,3,3,5,"5 3"
7860801417,3,5,3,1,"1 3"
7865847276,2,1,3,3,"3 3"
7867141086,1,2,1,1,"1 1"
7869987468,4,5,4,2,"2 4"
7883184330,1,1,2,2,"2 2"
7884219378,3,3,3,2,"2 3"
7891335333,3,1,2,4,"4 2"
7894828620,4,5,4,5,"5 4"
7900521384,2,2,2,2,"2 2"
7908543006,4,2,3,5,"5 3"
7913459484,2,1,3,3,"3 3"
7938559398,2,2,3,2,"2 3"
7939853208,4,1,4,5,"5 4"
7941405780,1,1,1,2,"2 1"
7946710401,3,1,4,5,"5 4"
7965600027,2,1,2,3,"3 2"
7969998981,1,1,2,2,"2 2"
7973233506,2,1,3,3,"3 3"
7977891222,1,1,2,2,"2 2"
7979185032,4,5,4,1,"1 4"
7986947892,4,1,4,5,"5 4"
7990958703,4,3,4,5,"5 4"
8003767422,2,2,3,2,"2 3"
8004414327,3,1,3,4,"4 3"
8016187998,4,5,3,1,"1 3"
8035465767,1,1,2,2,"2 2"
8062506396,1,1,1,2,"2 1"
8087218167,2,2,2,2,"2 2"
8090064549,4,5,3,3,"3 3"
8092652169,1,1,2,2,"2 2"
8093557836,1,1,1,2,"2 1"
8103261411,3,2,3,3,"3 3"
8112447462,4,5,4,3,"3 4"
8113870653,2,2,1,2,"2 1"
8115940749,4,3,4,5,"5 4"
8122021656,4,5,4,5,"5 4"
8128490706,3,1,4,4,"4 4"
8133148422,3,1,3,4,"4 3"
8135606661,1,1,1,2,"2 1"
8136641709,1,1,1,2,"2 1"
8139099948,4,5,4,5,"5 4"
8146086522,1,2,1,1,"1 1"
8146345284,2,2,2,2,"2 2"
8151908667,2,3,1,1,"1 1"
8153073096,2,2,2,2,"2 2"
8159283384,2,1,3,3,"3 3"
8166399339,3,1,4,4,"4 4"
8173256532,2,1,3,3,"3 3"
8173515294,3,1,4,5,"5 4"
8176491057,2,1,3,3,"3 3"
8177914248,1,2,1,1,"1 1"
8185806489,2,1,3,3,"3 3"
8221645026,1,1,1,2,"2 1"
8224750170,4,5,4,5,"5 4"
8231089839,1,1,1,2,"2 1"
8232901173,4,1,4,5,"5 4"
8234583126,2,1,2,3,"3 2"
8236006317,1,2,1,1,"1 1"
8237429508,3,4,3,2,"2 3"
8237817651,1,1,1,2,"2 1"
8258906754,1,2,2,1,"1 2"
8273526807,4,4,4,5,"5 4"
8275338141,2,1,2,3,"3 2"
8283359763,2,2,3,2,"2 3"
8288017479,4,2,4,5,"5 4"
8292157671,4,5,4,5,"5 4"
8292933957,3,2,3,3,"3 3"
8295521577,1,1,2,2,"2 2"
8317516347,1,1,1,2,"2 1"
8320621491,1,1,2,2,"2 2"
8322950349,1,1,2,2,"2 2"
8325279207,4,3,3,5,"5 3"
8330971971,1,2,1,1,"1 1"
8342357499,3,4,2,1,"1 2"
8344298214,2,2,2,2,"2 2"
8351284788,1,1,1,2,"2 1"
8367845556,1,2,1,1,"1 1"
8377937274,1,2,2,1,"1 2"
8379619227,2,1,3,3,"3 3"
8384147562,4,5,4,5,"5 4"
8384665086,1,1,2,2,"2 2"
8392427946,2,1,3,3,"3 3"
8421279909,1,1,1,2,"2 1"
8426713911,1,1,1,2,"2 1"
8430595341,3,3,2,3,"3 2"
8435641200,4,5,4,5,"5 4"
8437064391,1,1,1,2,"2 1"
8445215394,3,1,4,4,"4 4"
8456342160,1,1,1,2,"2 1"
8469409641,2,3,1,1,"1 1"
8476137453,4,2,3,5,"5 3"
8481830217,3,1,4,5,"5 4"
8485841028,2,1,3,3,"3 3"
8611211217,3,3,3,2,"2 3"
8627125080,4,2,4,5,"5 4"
8635276083,1,1,1,2,"2 1"
8646661611,4,5,4,5,"5 4"
8650543041,1,1,2,2,"2 2"
8657141472,1,1,3,2,"2 3"
8657400234,1,1,1,2,"2 1"
8669303286,4,5,4,5,"5 4"
8672020287,3,2,3,4,"4 3"
8672537811,1,1,1,2,"2 1"
8673314097,3,4,2,1,"1 2"
8691427437,2,1,2,3,"3 2"
8708635110,1,1,1,2,"2 1"
8710058301,4,5,4,2,"2 4"
8713551588,4,5,4,1,"1 4"
8714974779,1,2,1,1,"1 1"
8729336070,4,5,4,5,"5 4"
8746543743,2,1,2,3,"3 2"
8751589602,4,4,4,5,"5 4"
8757282366,1,1,2,2,"2 2"
8778888993,4,1,4,5,"5 4"
8798684286,1,1,1,2,"2 1"
8808258480,3,4,3,2,"2 3"
8817056388,1,1,1,2,"2 1"
8827536249,2,1,2,3,"3 2"
8836204776,1,1,1,2,"2 1"
8846296494,4,5,4,1,"1 4"
8849531019,4,4,4,5,"5 4"
8852765544,1,1,1,2,"2 1"
8854447497,3,3,2,2,"2 2"
8864280453,1,1,2,2,"2 2"
8866221168,2,1,2,3,"3 2"
8883299460,3,1,3,5,"5 3"
8892097368,3,1,3,4,"4 3"
8894167464,1,1,3,2,"2 3"
8896237560,1,2,1,1,"1 1"
8898954561,4,5,4,2,"2 4"
8902706610,4,1,4,5,"5 4"
8902835991,2,2,1,2,"2 1"
8903482896,1,1,2,2,"2 2"
8904000420,2,1,1,3,"3 1"
8907105564,4,5,4,5,"5 4"
8915774091,3,2,3,3,"3 3"
8915903472,4,2,3,5,"5 3"
8919655521,4,2,4,5,"5 4"
8926512714,1,1,2,2,"2 2"
8928065286,4,5,4,5,"5 4"
8930264763,4,1,3,5,"5 3"
8931299811,3,3,3,3,"3 3"
8938157004,1,2,1,1,"1 1"
8945143578,3,2,4,4,"4 4"
8946566769,1,1,2,2,"2 2"
8957952297,1,2,1,1,"1 1"
8967526491,2,2,2,2,"2 2"
8967914634,4,3,4,5,"5 4"
8971666683,1,1,1,2,"2 1"
8984346021,4,1,4,5,"5 4"
8984992926,4,3,4,5,"5 4"
8997931026,3,1,3,5,"5 3"
9003106266,3,1,4,4,"4 4"
9005176362,1,1,2,2,"2 2"
9007893363,3,1,4,4,"4 4"
9017855700,1,1,2,2,"2 2"
9018890748,1,1,1,2,"2 1"
9023030940,4,4,3,3,"3 3"
9025747941,3,1,4,4,"4 4"
9045801996,1,1,2,2,"2 2"
9053952999,2,3,1,1,"1 1"
9057058143,2,2,2,2,"2 2"
9069090576,1,2,2,1,"1 2"
9070643148,4,1,4,5,"5 4"
9076465293,1,1,1,2,"2 1"
9086686392,4,4,3,4,"4 3"
9090179679,1,2,1,1,"1 1"
9103117779,4,5,4,5,"5 4"
9105446637,1,1,1,2,"2 1"
9116573403,4,5,4,4,"4 4"
9121878024,1,1,2,2,"2 2"
9124724406,1,1,2,2,"2 2"
9134169219,1,1,2,2,"2 2"
9138180030,4,5,3,2,"2 3"
9141673317,4,3,4,5,"5 4"
9143872794,3,2,2,3,"3 2"
9144131556,3,3,3,3,"3 3"
9144260937,1,1,2,2,"2 2"
9146201652,2,1,3,3,"3 3"
9149953701,1,1,2,2,"2 2"
9154740798,3,2,3,4,"4 3"
9159398514,1,1,1,2,"2 1"
9163150563,1,2,1,1,"1 1"
9170395899,3,1,3,4,"4 3"
9172595376,3,3,3,2,"2 3"
9187086048,1,1,1,2,"2 1"
9190838097,3,1,3,4,"4 3"
9200153529,3,1,3,4,"4 3"
9203258673,4,1,3,5,"5 3"
9211797819,4,1,4,5,"5 4"
9228617349,2,1,3,3,"3 3"
9231075588,1,1,2,2,"2 2"
9233404446,4,5,3,2,"2 3"
9234827637,3,1,3,5,"5 3"
9251259024,4,4,3,5,"5 3"
9273512556,1,1,2,2,"2 2"
9276876462,4,2,4,5,"5 4"
9277135224,4,2,3,5,"5 3"
9279981606,1,1,1,2,"2 1"
9285156846,2,1,3,3,"3 3"
9288003228,1,1,1,2,"2 1"
9289943943,4,1,3,5,"5 3"
9305469663,1,2,1,1,"1 1"
9307539759,4,5,4,2,"2 4"
9311809332,4,5,2,1,"1 2"
9314655714,4,5,4,3,"3 4"
9320089716,4,1,4,5,"5 4"
9320736621,3,1,3,5,"5 3"
9331345863,4,5,3,3,"3 3"
9337297389,3,2,4,3,"3 4"
9347647869,1,1,1,2,"2 1"
9351658680,1,2,1,1,"1 1"
9373265307,1,1,1,2,"2 1"
9382580739,3,1,4,4,"4 4"
9384780216,4,1,3,5,"5 3"
9393578124,1,1,2,2,"2 2"
9397847697,3,1,4,5,"5 4"
9398235840,2,1,3,3,"3 3"
9403928604,2,1,3,3,"3 3"
9404187366,1,2,1,1,"1 1"
9420359991,4,3,3,4,"4 3"
9425017707,1,1,2,2,"2 2"
9439120236,4,5,4,4,"4 4"
9440155284,1,2,1,1,"1 1"
9457751100,3,2,3,3,"3 3"
9458786148,4,1,4,5,"5 4"
9461373768,2,1,2,3,"3 2"
9467325294,1,1,2,2,"2 2"
9473018058,2,1,3,3,"3 3"
9473535582,1,1,1,2,"2 1"
9476252583,4,4,4,5,"5 4"
9483627300,3,4,1,1,"1 1"
9484921110,1,2,1,1,"1 1"
9485826777,4,5,4,3,"3 4"
9488414397,1,1,1,2,"2 1"
9493719018,1,2,1,1,"1 1"
9497341686,2,2,2,2,"2 2"
9502516926,4,2,4,5,"5 4"
9506786499,2,2,3,2,"2 3"
9514161216,1,1,2,2,"2 2"
9516748836,1,1,1,2,"2 1"
9517525122,4,5,4,5,"5 4"
9518818932,4,1,4,5,"5 4"
9519077694,4,5,4,5,"5 4"
9522441600,4,1,3,5,"5 3"
9522700362,4,1,4,5,"5 4"
9524252934,1,1,1,2,"2 1"
9548447181,2,1,2,3,"3 2"
9548576562,1,1,2,2,"2 2"
9551034801,1,1,2,2,"2 2"
9554786850,3,1,4,5,"5 4"
9562290948,4,5,4,4,"4 4"
9567854331,4,1,4,5,"5 4"
9573029571,1,1,1,2,"2 1"
9577040382,4,5,4,4,"4 4"
9579239859,4,1,4,5,"5 4"
9581439336,1,2,1,1,"1 1"
9584673861,3,1,3,4,"4 3"
9585838290,4,1,4,5,"5 4"
9591013530,1,1,1,2,"2 1"
9596706294,3,1,4,4,"4 4"
9608221203,2,3,2,1,"1 2"
9611843871,4,1,4,5,"5 4"
9613525824,2,2,1,2,"2 1"
9617924778,3,2,3,3,"3 3"
9622841256,3,1,4,5,"5 4"
9624523209,2,1,2,3,"3 2"
9626722686,2,3,2,1,"1 2"
9640566453,1,1,1,2,"2 1"
9649623123,4,5,2,1,"1 2"
9660491127,1,1,2,2,"2 2"
9674852418,1,1,1,2,"2 1"
9694518330,1,1,2,2,"2 2"
9712114146,4,3,4,5,"5 4"
9725311008,2,1,2,3,"3 2"
9731133153,2,1,2,3,"3 2"
9733332630,4,1,4,5,"5 4"
9737084679,3,2,4,4,"4 4"
9739672299,4,1,4,5,"5 4"
9740707347,1,1,1,2,"2 1"
9747047016,1,2,2,1,"1 2"
9748858350,3,1,3,4,"4 3"
9761020164,4,5,4,1,"1 4"
9762184593,2,1,3,3,"3 3"
9768136119,2,2,2,2,"2 2"
9770723739,3,1,4,5,"5 4"
9770853120,1,2,1,1,"1 1"
9774734550,3,1,4,4,"4 4"
9774863931,3,1,4,5,"5 4"
9774993312,1,1,1,2,"2 1"
9776416503,1,1,2,2,"2 2"
9778357218,1,1,1,2,"2 1"
9779392266,1,1,3,2,"2 3"
9782885553,1,1,2,2,"2 2"
9788707698,1,1,1,2,"2 1"
9790130889,1,2,1,1,"1 1"
9793236033,1,2,2,1,"1 2"
9801387036,1,1,1,2,"2 1"
9810055563,4,5,4,1,"1 4"
9810443706,2,2,1,2,"2 1"
9812255040,2,1,3,3,"3 3"
9826228188,1,1,2,2,"2 2"
9829850856,4,1,4,5,"5 4"
9840330717,1,1,2,2,"2 2"
9842012670,4,3,4,5,"5 4"
9842142051,4,4,4,5,"5 4"
9842918337,2,3,3,1,"1 3"
9848352339,3,3,3,2,"2 3"
9852104388,1,2,1,1,"1 1"
9853915722,2,1,2,3,"3 2"
9854433246,2,1,3,3,"3 3"
9855209532,4,2,4,5,"5 4"
9885743448,2,2,2,2,"2 2"
9895964547,4,5,4,5,"5 4"
9915759840,2,1,3,3,"3 3"
9925722177,1,1,3,2,"2 3"
9947328804,4,5,4,5,"5 4"
9949657662,3,2,3,4,"4 3"
9960655047,4,4,3,3,"3 3"
9968288526,3,1,3,4,"4 3"
9978639006,2,1,2,3,"3 2"
9982002912,4,1,4,5,"5 4"
9994941012,3,1,2,4,"4 2"
9996105441,4,5,4,5,"5 4"
10003221396,3,3,3,2,"2 3"
10003997682,3,1,3,4,"4 3"
10005032730,4,1,4,5,"5 4"
10009043541,4,5,3,2,"2 3"
10009302303,4,1,4,5,"5 4"
10015253829,1,1,1,2,"2 1"
10017582687,4,5,4,5,"5 4"
10027545024,3,1,3,4,"4 3"
10030779549,1,1,3,2,"2 3"
10031167692,1,1,1,2,"2 1"
10036860456,4,5,4,3,"3 4"
10037377980,1,1,3,2,"2 3"
10037895504,4,4,4,5,"5 4"
10038283647,4,1,3,5,"5 3"
10045658364,1,1,1,2,"2 1"
10054326891,3,1,4,5,"5 4"
10056267606,4,5,4,5,"5 4"
10063512942,3,2,3,4,"4 3"
10065065514,4,3,4,5,"5 4"
10086801522,1,1,1,2,"2 1"
10088354094,4,2,4,5,"5 4"
10099739622,4,2,4,5,"5 4"
10100904051,3,2,3,4,"4 3"
10105044243,4,3,4,5,"5 4"
10108408149,4,3,4,4,"4 4"
10117723581,1,2,1,1,"1 1"
10132990539,1,1,1,2,"2 1"
10137907017,4,4,3,3,"3 3"
10150456974,2,1,3,3,"3 3"
10153562118,2,1,3,3,"3 3"
10154338404,3,2,4,4,"4 4"
10156020357,4,5,4,5,"5 4"
10163395074,1,1,3,2,"2 3"
10165077027,4,5,2,2,"2 2"
10166758980,1,1,2,2,"2 2"
10167017742,3,1,3,4,"4 3"
10167147123,2,1,2,3,"3 2"
10168958457,3,2,4,3,"3 4"
10172451744,4,4,3,3,"3 3"
10178273889,4,5,4,4,"4 4"
10195999086,2,1,2,3,"3 2"
10196128467,4,5,4,5,"5 4"
10205702661,1,1,1,2,"2 1"
10207255233,4,1,3,5,"5 3"
10214241807,4,2,3,5,"5 3"
10215018093,2,1,4,3,"3 4"
10215147474,3,2,3,4,"4 3"
10216182522,4,5,4,5,"5 4"
10220969619,1,1,1,2,"2 1"
10222004667,2,1,2,3,"3 2"
10225239192,4,5,4,5,"5 4"
10227697431,2,1,4,3,"3 4"
10243999437,4,1,4,5,"5 4"
10245163866,4,5,4,2,"2 4"
10246587057,1,1,4,2,"2 4"
10250339106,1,1,3,2,"2 3"
10253703012,4,4,4,5,"5 4"
10254220536,4,5,4,4,"4 4"
10290705978,1,1,1,2,"2 1"
10292776074,1,1,2,2,"2 2"
10294069884,4,1,4,5,"5 4"
10294975551,3,4,2,2,"2 2"
10299762648,1,1,2,2,"2 2"
10320334227,3,2,4,4,"4 4"
10333789851,3,1,4,4,"4 4"
10339870758,4,5,3,3,"3 3"
10350868143,2,1,2,3,"3 2"
10377261867,4,5,4,5,"5 4"
10382954631,1,1,1,2,"2 1"
10385671632,4,3,4,5,"5 4"
10407925164,4,4,3,3,"3 3"
10417499358,2,3,1,1,"1 1"
10422027693,1,1,2,2,"2 2"
10426814790,2,3,1,1,"1 1"
10429402410,4,5,4,5,"5 4"
10433154459,1,1,1,2,"2 1"
10434707031,1,2,2,1,"1 2"
10446998226,1,1,2,2,"2 2"
10453984800,1,2,1,1,"1 1"
10462653327,4,3,4,5,"5 4"
10469251758,1,2,1,1,"1 1"
10479861000,3,1,4,4,"4 4"
10482707382,4,2,4,5,"5 4"
10484259954,4,5,4,5,"5 4"
10502761437,4,1,4,5,"5 4"
10518934062,3,3,3,3,"3 3"
10527214446,3,2,3,4,"4 3"
10534201020,4,1,4,5,"5 4"
10536918021,4,1,4,5,"5 4"
10547656644,3,1,4,4,"4 4"
10554643218,4,4,4,5,"5 4"
10554772599,2,1,2,3,"3 2"
10559042172,1,1,2,2,"2 2"
10560206601,2,2,3,2,"2 3"
10565511222,2,1,1,3,"3 1"
10571462748,3,2,3,3,"3 3"
10582071990,2,1,3,3,"3 3"
10583107038,1,2,1,1,"1 1"
10588023516,1,1,2,2,"2 2"
10595010090,3,4,2,1,"1 2"
10599797187,1,1,3,2,"2 3"
10601996664,2,1,2,3,"3 2"
10603937379,1,2,1,1,"1 1"
10607948190,1,1,3,2,"2 3"
10611312096,4,5,3,4,"4 3"
10614158478,4,5,4,4,"4 4"
10637705820,4,5,3,3,"3 3"
10644433632,4,1,4,5,"5 4"
10644692394,4,3,4,5,"5 4"
10649220729,3,1,4,5,"5 4"
10662029448,3,1,3,4,"4 3"
10664875830,1,1,1,2,"2 1"
10667851593,1,1,2,2,"2 2"
10669921689,3,1,2,4,"4 2"
10672768071,4,5,4,5,"5 4"
10684800504,2,1,2,3,"3 2"
10688940696,4,2,4,5,"5 4"
10689846363,2,1,3,3,"3 3"
10693598412,1,1,1,2,"2 1"
10695409746,1,1,2,2,"2 2"
10697350461,4,5,4,3,"3 4"
10716240087,1,1,2,2,"2 2"
10746774003,1,1,2,2,"2 2"
10755701292,1,1,2,2,"2 2"
10757124483,1,1,1,2,"2 1"
10762429104,4,5,4,5,"5 4"
10768121868,1,1,1,2,"2 1"
10772650203,2,1,3,3,"3 3"
10775884728,3,3,3,3,"3 3"
10776661014,1,1,1,2,"2 1"
10778342967,3,1,4,4,"4 4"
10786623351,4,5,4,5,"5 4"
10801631547,1,1,1,2,"2 1"
10817157267,1,1,3,2,"2 3"
10820133030,1,1,1,2,"2 1"
10825825794,3,2,4,3,"3 4"
10828284033,4,1,4,5,"5 4"
10829448462,3,1,3,5,"5 3"
10831259796,4,5,3,2,"2 3"
10838375751,4,2,4,5,"5 4"
10860629283,2,1,2,3,"3 2"
10865804523,3,2,4,3,"3 4"
10871497287,1,1,1,2,"2 1"
10872144192,4,5,4,5,"5 4"
10874861193,1,2,1,1,"1 1"
10879389528,4,5,4,3,"3 4"
10893103914,3,3,3,2,"2 3"
10896985344,4,5,4,5,"5 4"
10904618823,1,1,1,2,"2 1"
10905653871,2,2,2,2,"2 2"
10907206443,3,1,3,4,"4 3"
10913675493,1,1,2,2,"2 2"
10921050210,4,1,4,5,"5 4"
10922085258,2,1,2,3,"3 2"
10924672878,2,1,3,3,"3 3"
10929589356,4,5,4,5,"5 4"
10953007317,4,1,3,5,"5 3"
10958700081,4,5,4,5,"5 4"
10966204179,3,1,3,4,"4 3"
10967109846,1,1,2,2,"2 2"
10969050561,3,1,3,4,"4 3"
10971767562,3,1,2,4,"4 2"
10976295897,4,2,4,5,"5 4"
10987034520,4,1,4,5,"5 4"
10993374189,1,1,1,2,"2 1"
10995832428,4,5,4,5,"5 4"
11000490144,3,4,3,2,"2 3"
11001007668,4,1,3,5,"5 3"
11003595288,4,1,4,5,"5 4"
11007347337,4,5,4,5,"5 4"
11018215341,1,1,1,2,"2 1"
11018603484,1,2,1,1,"1 1"
11022873057,4,2,4,5,"5 4"
11025590058,4,5,4,5,"5 4"
11028177678,1,1,1,2,"2 1"
11031282822,4,2,4,5,"5 4"
11031541584,1,1,1,2,"2 1"
11033999823,1,1,2,2,"2 2"
11045644113,1,2,1,1,"1 1"
11054183259,1,1,3,2,"2 3"
11071132170,1,1,1,2,"2 1"
11082000174,1,2,1,1,"1 1"
11089504272,4,5,4,5,"5 4"
11090668701,4,5,2,2,"2 2"
11093515083,4,1,4,5,"5 4"
11096749608,1,1,2,2,"2 2"
11097525894,4,5,4,5,"5 4"
11100760419,2,1,3,3,"3 3"
11101148562,1,1,1,2,"2 1"
11102183610,4,4,4,5,"5 4"
11108911422,1,1,1,2,"2 1"
11119779426,4,5,4,5,"5 4"
11121331998,1,1,1,2,"2 1"
11121978903,4,1,4,5,"5 4"
11123660856,4,1,3,5,"5 3"
11124566523,1,1,2,2,"2 2"
11136857718,4,5,4,2,"2 4"
11138927814,1,1,1,2,"2 1"
11141515434,4,5,4,4,"4 4"
11146690674,1,1,1,2,"2 1"
11155229820,3,1,3,5,"5 3"
11163251442,4,2,3,5,"5 3"
11164545252,4,5,4,5,"5 4"
11168944206,4,4,3,3,"3 3"
11177483352,1,1,3,2,"2 3"
11185246212,2,2,3,2,"2 3"
11185375593,4,1,4,5,"5 4"
11188351356,1,1,1,2,"2 1"
11192362167,1,2,1,1,"1 1"
11194949787,4,3,4,5,"5 4"
11197408026,3,2,4,4,"4 4"
11198313693,3,1,4,4,"4 4"
11201289456,4,2,4,5,"5 4"
11223672369,3,1,4,4,"4 4"
11224319274,3,2,3,4,"4 3"
11227295037,4,1,4,5,"5 4"
11234540373,1,2,1,1,"1 1"
11249936712,1,2,1,1,"1 1"
11263004193,4,5,4,4,"4 4"
11263909860,4,5,4,5,"5 4"
11265203670,3,2,3,4,"4 3"
11281635057,3,1,2,4,"4 2"
11284998963,1,1,2,2,"2 2"
11292114918,1,2,1,1,"1 1"
11293279347,1,1,1,2,"2 1"
11297419539,4,5,4,5,"5 4"
11306088066,1,2,2,1,"1 2"
11308675686,1,1,2,2,"2 2"
11310098877,3,3,2,2,"2 2"
11319543690,4,5,3,1,"1 3"
11325883359,3,1,4,4,"4 4"
11337398268,2,1,3,3,"3 3"
11350465749,4,1,4,5,"5 4"
11355640989,1,2,3,1,"1 3"
11358616752,2,1,2,3,"3 2"
11362110039,1,1,1,2,"2 1"
11363403849,4,1,4,5,"5 4"
11364309516,1,1,2,2,"2 2"
11365344564,3,1,4,4,"4 4"
11371684233,3,2,3,3,"3 3"
11374013091,2,3,1,1,"1 1"
11378153283,3,4,3,2,"2 3"
11387856858,2,3,2,1,"1 2"
11393420241,4,1,4,5,"5 4"
11398854243,3,3,3,3,"3 3"
11407134627,4,5,4,5,"5 4"
11418002631,4,1,4,5,"5 4"
11422530966,1,1,2,2,"2 2"
11424342300,4,1,4,5,"5 4"
11436374733,4,1,4,5,"5 4"
11444266974,3,1,4,4,"4 4"
11462768457,2,1,1,3,"3 1"
11468590602,2,2,1,2,"2 1"
11481658083,1,1,2,2,"2 2"
11486703942,4,5,4,5,"5 4"
11491491039,1,1,2,2,"2 2"
11496019374,2,1,2,3,"3 2"
11519049192,4,1,4,5,"5 4"
11529658434,3,4,2,2,"2 2"
11566532019,1,1,2,2,"2 2"
11580634548,1,2,1,1,"1 1"
11589044313,4,5,4,5,"5 4"
11594090172,3,1,4,5,"5 4"
11597583459,1,1,1,2,"2 1"
11605087557,3,1,4,4,"4 4"
11612074131,2,2,3,2,"2 3"
11616990609,3,1,3,5,"5 3"
11621130801,1,2,1,1,"1 1"
11623330278,3,1,3,4,"4 3"
11624882850,1,1,1,2,"2 1"
11632257567,4,2,4,5,"5 4"
11642090523,3,2,3,4,"4 3"
11652182241,2,2,2,2,"2 2"
11658263148,4,1,4,5,"5 4"
11664473436,1,1,1,2,"2 1"
11675082678,1,1,1,2,"2 1"
11677670298,4,5,4,5,"5 4"
11680257918,1,1,1,2,"2 1"
11680387299,4,5,4,5,"5 4"
11682586776,3,1,3,4,"4 3"
11696818686,1,1,2,2,"2 2"
11709498024,1,2,1,1,"1 1"
11712344406,4,1,4,5,"5 4"
11714932026,3,1,3,5,"5 3"
11724894363,1,1,1,2,"2 1"
11733692271,3,5,2,1,"1 2"
11734986081,1,1,1,2,"2 1"
11737703082,1,2,1,1,"1 1"
11742102036,4,5,4,5,"5 4"
11748829848,4,1,4,5,"5 4"
11749217991,1,1,1,2,"2 1"
11762156091,2,3,2,1,"1 2"
11763061758,4,5,4,3,"3 4"
11763320520,2,2,2,2,"2 2"
11766684426,3,1,4,4,"4 4"
11768366379,2,1,2,3,"3 2"
11786479719,4,2,4,5,"5 4"
11787902910,1,2,1,1,"1 1"
11798512152,2,1,2,3,"3 2"
11804204916,1,1,2,2,"2 2"
11804593059,4,3,4,5,"5 4"
11811320871,4,5,4,5,"5 4"
11811709014,3,1,3,4,"4 3"
11811967776,3,1,2,5,"5 2"
11821283208,1,1,1,2,"2 1"
11823094542,1,1,3,2,"2 3"
11824388352,2,1,2,3,"3 2"
11826587829,1,1,2,2,"2 2"
11827622877,3,1,3,4,"4 3"
11834738832,4,1,4,5,"5 4"
11848194456,1,2,1,1,"1 1"
11868636654,3,1,3,4,"4 3"
11876917038,3,1,4,5,"5 4"
11878598991,1,2,1,1,"1 1"
11886491232,2,3,1,1,"1 1"
11887138137,1,2,2,1,"1 2"
11893089663,4,5,4,5,"5 4"
11923882341,4,5,4,5,"5 4"
11947170921,4,5,4,5,"5 4"
11963084784,1,2,1,1,"1 1"
11963343546,4,3,4,5,"5 4"
11966578071,3,5,2,1,"1 2"
11968518786,3,2,3,3,"3 3"
11970718263,3,4,2,1,"1 2"
11972529597,3,1,4,5,"5 4"
11975246598,1,1,2,2,"2 2"
11977316694,2,1,3,3,"3 3"
11979257409,2,2,2,2,"2 2"
11988055317,3,2,3,4,"4 3"
12009015039,1,1,2,2,"2 2"
12017683566,1,1,2,2,"2 2"
12023764473,1,1,2,2,"2 2"
12035408763,4,5,4,3,"3 4"
12036831954,1,2,1,1,"1 1"
12039031431,1,1,2,2,"2 2"
12040195860,1,1,2,2,"2 2"
12044077290,4,5,4,5,"5 4"
12046147386,1,1,2,2,"2 2"
12051710769,2,1,3,3,"3 3"
12054815913,4,3,4,5,"5 4"
12057144771,4,1,4,5,"5 4"
12058826724,3,2,3,3,"3 3"
12066848346,2,3,2,1,"1 2"
